3, 0.008518
6, 0.001373
9, 0.010192
12, 0.004269
15, 0.003873
18, 0.003595
21, 0.005693
24, 0.007506
27, 0.009468
30, 0.010333
33, 0.013783
36, 0.015417
39, 0.017548
42, 0.020042
45, 0.023402
48, 0.028687
51, 0.029341
54, 0.033137
57, 0.036883
60, 0.040423
63, 0.046406
66, 0.049730
69, 0.081629
72, 0.061277
75, 0.064049
78, 0.067809
81, 0.105666
84, 0.080980
87, 0.082530
90, 0.110874
93, 0.098239
96, 0.116209
99, 0.108226
102, 0.115456
105, 0.156453
108, 0.126170
111, 0.141765
114, 0.152421
117, 0.180278
120, 0.163795
123, 0.178187
126, 0.202009
129, 0.195303
132, 0.210545
135, 0.240026
138, 0.210698
141, 0.224178
144, 0.256732
147, 0.239768
150, 0.271928
153, 0.253050
156, 0.283262
159, 0.276176
162, 0.317370
165, 0.319192
168, 0.333732
171, 0.338604
174, 0.370608
177, 0.341775
180, 0.373032
183, 0.413934
186, 0.379117
189, 0.426610
192, 0.425212
195, 0.421197
198, 0.453674
201, 0.462817
204, 0.488003
207, 0.484514
210, 0.497903
213, 0.521527
216, 0.571190
219, 0.580881
222, 0.573364
225, 0.585816
228, 0.589947
231, 0.595192
234, 0.610503
237, 0.628905
240, 0.652486
243, 0.655949
246, 0.674498
249, 0.690469
252, 0.727911
255, 0.780464
258, 0.754540
261, 0.799243
264, 0.779007
267, 0.785857
270, 0.802439
273, 0.875883
276, 0.838403
279, 0.909047
282, 0.913316
285, 0.942220
288, 0.927275
291, 0.958130
294, 1.002371
297, 0.992031
300, 1.041648
303, 1.058989
306, 1.034474
309, 1.125864
312, 1.095101
315, 1.161512
318, 1.132625
321, 1.191344
324, 1.213539
327, 1.343969
330, 1.220712
333, 1.244944
336, 1.254098
339, 1.279147
342, 1.320925
345, 1.329663
348, 1.367552
351, 1.371747
354, 1.412800
357, 1.420440
360, 1.500939
363, 1.493493
366, 1.489303
369, 1.590234
372, 1.569174
375, 1.581631
378, 1.619659
381, 1.685459
384, 1.710812
387, 1.820550
390, 1.716399
393, 1.771507
396, 1.792379
399, 1.859148
402, 1.889153
405, 1.894105
408, 1.964210
411, 1.987613
414, 1.996081
417, 2.108124
420, 2.099893
423, 2.231732
426, 2.127869
429, 2.239295
432, 2.201899
435, 2.310421
438, 2.292676
441, 2.302304
444, 2.326884
447, 2.439823
450, 2.429343
453, 2.534819
456, 2.472908
459, 2.698931
462, 2.585789
465, 2.607624
468, 2.676923
471, 2.664276
474, 2.745168
477, 2.744206
480, 2.855895
483, 2.863885
486, 2.906271
489, 2.991647
492, 2.937260
495, 3.059029
498, 3.083553
501, 3.199369
504, 3.095344
507, 3.175639
510, 3.308378
513, 3.341439
516, 3.356415
519, 3.424852
522, 3.405024
525, 3.434132
528, 3.469519
531, 3.581277
534, 3.628616
537, 3.615372
540, 3.687047
543, 3.735139
546, 3.689655
549, 3.820993
552, 3.795243
555, 3.879125
558, 4.005829
561, 4.182499
564, 4.080012
567, 4.197475
570, 4.353065
573, 4.288655
576, 4.432414
579, 4.477510
582, 4.544952
585, 4.685963
588, 4.694478
591, 4.565709
594, 4.772071
597, 4.878692
600, 4.954177
603, 4.966117
606, 4.967152
609, 4.975748
612, 4.946673
615, 5.189967
618, 5.043216
621, 5.175558
624, 5.241058
627, 5.222588
630, 5.381697
633, 5.398784
636, 5.424591
639, 5.623023
642, 5.508543
645, 5.347906
648, 5.570538
651, 5.507033
654, 5.524021
657, 5.753011
660, 5.611714
663, 5.812068
666, 5.757017
669, 5.669504
672, 5.911768
675, 5.747011
678, 5.809187
681, 5.880385
684, 5.912579
687, 6.053935
690, 6.022762
693, 6.150006
696, 6.232498
699, 6.268009
702, 6.336020
705, 6.324959
708, 6.316510
711, 6.407083
714, 6.480074
717, 6.624684
720, 6.767893
723, 6.782192
726, 6.770092
729, 6.747072
732, 6.780156
735, 6.936177
738, 6.898620
741, 7.006276
744, 6.954925
747, 6.990800
750, 6.863507
753, 6.833899
756, 6.960999
759, 7.006632
762, 7.192940
765, 7.304312
768, 7.245222
771, 7.362819
774, 7.316025
777, 7.254480
780, 7.277566
783, 7.345173
786, 7.348677
789, 7.325713
792, 7.425291
795, 7.482457
798, 7.439665
801, 7.558053
804, 7.642657
807, 7.716792
810, 7.853189
813, 7.720456
816, 7.758095
819, 8.055048
822, 7.950258
825, 8.024154
828, 8.088260
831, 8.083131
834, 8.161775
837, 8.248098
840, 8.330621
843, 8.462302
846, 8.392594
849, 8.439661
852, 8.478436
855, 8.652307
858, 8.536085
861, 8.784164
864, 8.669749
867, 8.947145
870, 8.915685
873, 8.959759
876, 8.985768
879, 9.078521
882, 9.002875
885, 9.232104
888, 9.148769
891, 9.371043
894, 9.487491
897, 9.462734
900, 9.490498
903, 9.727863
906, 9.738096
909, 9.754038
912, 9.813869
915, 9.961101
918, 9.873607
921, 9.901841
924, 9.983880
927, 9.992824
930, 10.030257
933, 10.257332
936, 10.260136
939, 10.472810
942, 10.529573
945, 10.384345
948, 10.480313
951, 10.570271
954, 10.548152
957, 10.694486
960, 10.948727
963, 11.000251
966, 10.906935
969, 10.913559
972, 10.890285
975, 11.358146
978, 11.210862
981, 11.116375
984, 11.213822
987, 11.476119
990, 11.432032
993, 11.453345
996, 11.543102
999, 11.690004
